Client_Num,Card_Category,Annual_Fees,Activation_30_Days,Customer_Acq_Cost,Week_Start_Date,Week_Num,Qtr,current_year,Credit_Limit,Total_Revolving_Bal,Total_Trans_Amt,Total_Trans_Vol,Avg_Utilization_Ratio,Use Chip,Exp Type,Interest_Earned,Delinquent_Acc,Customer_Age,Gender,Dependent_Count,Education_Level,Marital_Status,state_cd,Car_Owner,House_Owner,Personal_loan,Customer_Job,Income,Cust_Satisfaction_Score,Month
779667408,Blue,300,1,78,2023-10-08,Week-41,Q4,2023,2915.0,1494,4235,73,0.513,swipe,Fuel,338.8,1,45,Female,3,High School,Single,Massachusetts,yes,no,no,Businessman,54620,3,October
779670783,Blue,285,0,45,2023-10-15,Week-42,Q4,2023,12559.0,0,4700,71,0.0,chip,Food,658.0,1,41,Male,2,Graduate,Married,Iowa,no,yes,yes,White-Collar,74706,5,October
779681433,Blue,410,1,95,2023-10-15,Week-42,Q4,2023,14899.0,0,1519,26,0.0,swipe,Bills,121.52,1,38,Female,3,High School,Married,New Jersey,yes,no,no,Selfemployeed,14975,4,October
779683683,Blue,420,1,51,2023-10-15,Week-42,Q4,2023,4005.0,1985,2344,34,0.496,swipe,Entertainment,515.68,1,45,Female,2,Unknown,Single,Texas,no,no,no,Govt,25970,4,October
779685558,Gold,125,1,92,2023-10-15,Week-42,Q4,2023,34516.0,2088,15290,123,0.06,chip,Bills,3210.9,1,47,Female,5,Unknown,Single,New York,no,no,no,Businessman,209269,5,October
779686683,Blue,250,1,71,2023-10-15,Week-42,Q4,2023,2902.0,1668,2088,34,0.575,online,Bills,187.92,1,44,Female,3,Graduate,Married,Florida,no,yes,no,White-Collar,21364,4,October
779689233,Blue,300,0,162,2023-10-15,Week-42,Q4,2023,2798.0,1291,2903,69,0.461,swipe,Fuel,609.63,1,48,Female,4,Unknown,Unknown,Texas,no,yes,no,Selfemployeed,33423,3,October
779692608,Silver,125,0,71,2023-10-15,Week-42,Q4,2023,9764.0,0,15097,115,0.0,chip,Travel,4076.19,0,56,Female,2,High School,Unknown,Texas,yes,yes,yes,Businessman,199930,5,October
779694183,Blue,475,1,77,2023-10-15,Week-42,Q4,2023,1864.0,1427,3833,73,0.766,chip,Travel,1073.24,0,49,Female,5,High School,Married,New York,no,no,no,Businessman,43237,5,October
779696883,Blue,455,1,101,2023-10-15,Week-42,Q4,2023,2998.0,1789,1825,31,0.597,swipe,Bills,273.75,0,32,Female,1,High School,Married,Texas,no,no,no,Selfemployeed,16520,4,October
779701983,Blue,250,1,86,2023-10-15,Week-42,Q4,2023,5400.0,1426,4643,80,0.264,swipe,Bills,417.87,0,46,Male,2,Uneducated,Single,Texas,no,yes,no,Govt,72396,3,October
779703258,Blue,285,0,63,2023-10-15,Week-42,Q4,2023,2069.0,1393,4962,70,0.673,chip,Food,496.2,0,57,Male,1,High School,Single,California,no,no,yes,Govt,87713,5,October
779707308,Blue,450,1,119,2023-10-15,Week-42,Q4,2023,7583.0,1619,2229,53,0.214,swipe,Entertainment,200.61,0,51,Female,2,Unknown,Single,New Jersey,no,no,no,Businessman,23887,3,October
779709033,Blue,125,0,62,2023-10-15,Week-42,Q4,2023,5735.0,2410,3908,75,0.42,swipe,Travel,937.92,0,55,Male,3,Graduate,Single,California,no,yes,no,Retirees,44937,3,October
779713608,Blue,435,1,80,2023-10-15,Week-42,Q4,2023,2981.0,1358,1648,30,0.456,swipe,Bills,329.6,0,42,Female,4,Graduate,Single,California,no,yes,no,Selfemployeed,14975,5,October
779715108,Blue,470,1,90,2023-10-15,Week-42,Q4,2023,2770.0,1286,2920,74,0.464,swipe,Entertainment,730.0,0,37,Female,1,High School,Single,Michigan,no,no,no,Govt,33586,3,October
779722308,Blue,245,1,86,2023-10-15,Week-42,Q4,2023,12355.0,0,1044,28,0.0,swipe,Bills,187.92,0,54,Female,3,High School,Married,California,yes,yes,no,Selfemployeed,5525,3,October
779725833,Blue,350,0,113,2023-10-15,Week-42,Q4,2023,11761.0,1775,4946,73,0.151,chip,Fuel,1187.04,0,41,Male,2,Unknown,Single,California,no,yes,no,Businessman,86764,3,October
779727558,Blue,200,1,90,2023-10-15,Week-42,Q4,2023,2097.0,1250,4148,71,0.596,chip,Bills,331.84,0,48,Male,3,Graduate,Married,Florida,yes,no,no,Govt,51831,4,October
779737233,Blue,325,1,116,2023-10-15,Week-42,Q4,2023,9589.0,628,3971,66,0.065,swipe,Bills,357.39,0,59,Female,0,Graduate,Single,New York,no,no,no,Businessman,46481,5,October
779739783,Blue,475,1,94,2023-10-15,Week-42,Q4,2023,19826.0,1389,3561,73,0.07,chip,Entertainment,605.37,0,39,Female,1,Graduate,Single,California,no,no,no,Selfemployeed,38841,5,October
779741883,Blue,175,1,105,2023-10-15,Week-42,Q4,2023,2493.0,831,4274,68,0.333,chip,Grocery,641.1,0,38,Female,3,High School,Married,California,yes,yes,no,Govt,56088,5,October
779743908,Blue,450,0,119,2023-10-15,Week-42,Q4,2023,7788.0,0,1196,30,0.0,swipe,Bills,263.12,0,56,Female,4,Uneducated,Single,California,no,no,no,Selfemployeed,9535,5,October
779749908,Silver,125,1,101,2023-10-15,Week-42,Q4,2023,34516.0,2061,1350,32,0.06,swipe,Bills,94.5,0,35,Female,3,Graduate,Single,Texas,no,no,no,Blue-Collar,12180,5,October
779751258,Blue,480,1,85,2023-10-15,Week-42,Q4,2023,1946.0,1183,8423,82,0.608,swipe,Food,1094.99,0,40,Male,2,Graduate,Married,Florida,yes,no,no,White-Collar,114215,4,October
779754408,Blue,195,1,84,2023-10-15,Week-42,Q4,2023,2477.0,2123,4349,69,0.857,chip,Food,1000.27,0,36,Male,3,Uneducated,Married,California,no,no,no,Govt,58710,4,October
779759058,Blue,300,1,98,2023-10-15,Week-42,Q4,2023,3386.0,1794,1736,40,0.53,swipe,Bills,121.52,0,47,Female,3,Unknown,Married,Texas,no,no,no,Selfemployeed,14975,5,October
779765058,Blue,480,0,42,2023-10-15,Week-42,Q4,2023,9662.0,817,3817,70,0.085,swipe,Entertainment,801.57,0,44,Male,3,Unknown,Married,New York,no,no,no,Govt,42664,3,October
779770683,Blue,245,0,116,2023-10-15,Week-42,Q4,2023,1439.0,0,5047,79,0.0,swipe,Bills,656.11,0,41,Male,2,Graduate,Married,New York,no,yes,no,Businessman,91345,5,October
779773533,Blue,370,0,117,2023-10-15,Week-42,Q4,2023,7623.0,2517,1367,29,0.33,swipe,Fuel,273.4,0,59,Female,1,Graduate,Single,Texas,yes,no,no,Govt,12531,4,October
779779083,Gold,290,1,79,2023-10-15,Week-42,Q4,2023,23981.0,0,7872,103,0.0,swipe,Fuel,1889.28,0,44,Male,2,Graduate,Married,Missouri,no,no,no,Govt,108591,3,October
779783508,Blue,385,1,81,2023-10-15,Week-42,Q4,2023,13129.0,901,2564,56,0.069,swipe,Fuel,512.8,0,43,Female,5,Uneducated,Single,California,yes,no,no,Govt,29775,4,October
779791008,Blue,420,1,109,2023-10-15,Week-42,Q4,2023,5851.0,1660,1572,38,0.284,swipe,Entertainment,440.16,0,47,Female,3,Uneducated,Single,Nevada,no,yes,no,Selfemployeed,14975,4,October
779791908,Blue,125,0,89,2023-10-15,Week-42,Q4,2023,2896.0,0,4970,85,0.0,swipe,Entertainment,844.9,0,44,Male,1,Unknown,Unknown,Texas,yes,yes,no,Govt,88059,5,October
779803008,Gold,275,1,78,2023-10-15,Week-42,Q4,2023,27670.0,0,13854,124,0.0,swipe,Grocery,3602.04,0,37,Female,4,Graduate,Single,California,yes,no,no,Businessman,145343,4,October
779804208,Blue,100,1,88,2023-10-15,Week-42,Q4,2023,5332.0,0,1371,39,0.0,swipe,Bills,109.68,0,54,Female,1,Graduate,Married,New Jersey,yes,no,no,Selfemployeed,12662,5,October
779805408,Silver,335,1,86,2023-10-15,Week-42,Q4,2023,14630.0,0,8217,99,0.0,swipe,Bills,1889.91,0,51,Male,4,Unknown,Married,Texas,no,yes,no,Businessman,112206,5,October
779808333,Gold,380,1,141,2023-10-15,Week-42,Q4,2023,8881.0,1901,15530,110,0.214,swipe,Food,3416.6,0,52,Female,1,Uneducated,Single,South Carolina,no,no,no,Businessman,216542,5,October
779809908,Blue,100,1,81,2023-10-15,Week-42,Q4,2023,3084.0,0,12739,96,0.0,swipe,Food,3439.53,0,41,Male,4,Unknown,Married,Texas,yes,yes,no,Businessman,119926,4,October
779811183,Blue,245,1,41,2023-10-15,Week-42,Q4,2023,2149.0,1118,1581,30,0.52,swipe,Grocery,126.48,0,44,Female,3,Uneducated,Single,Texas,no,no,no,Selfemployeed,14975,4,October
779833908,Blue,245,0,101,2023-10-15,Week-42,Q4,2023,18332.0,1376,4095,67,0.075,swipe,Fuel,1064.7,0,46,Male,2,Post-Graduate,Single,New York,yes,no,no,White-Collar,50128,4,October
779837808,Blue,480,0,116,2023-10-15,Week-42,Q4,2023,5182.0,2500,5012,85,0.482,swipe,Fuel,501.2,0,40,Male,2,High School,Single,Florida,yes,yes,no,Selfemployeed,89902,5,October
779839758,Blue,150,1,80,2023-10-15,Week-42,Q4,2023,1491.0,0,4634,92,0.0,swipe,Grocery,278.04,0,49,Male,5,Unknown,Single,New York,no,yes,no,Blue-Collar,72087,5,October
779841483,Blue,390,1,120,2023-10-15,Week-42,Q4,2023,12972.0,1424,2238,36,0.11,chip,Entertainment,290.94,0,48,Female,2,Graduate,Married,Texas,yes,yes,no,Blue-Collar,23968,4,October
779844408,Blue,245,0,88,2023-10-15,Week-42,Q4,2023,1438.3,0,2137,40,0.0,online,Food,363.29,0,59,Female,0,Graduate,Single,New York,yes,no,no,Blue-Collar,22250,4,October
779848383,Blue,125,1,90,2023-10-15,Week-42,Q4,2023,1784.0,577,2348,47,0.323,swipe,Food,680.92,0,31,Male,0,High School,Married,New Jersey,no,yes,no,White-Collar,26058,5,October
779852133,Silver,250,1,66,2023-10-15,Week-42,Q4,2023,34516.0,2098,3093,66,0.061,swipe,Bills,309.3,0,34,Female,2,High School,Married,Texas,yes,yes,no,Govt,34653,5,October
779856483,Blue,365,1,107,2023-10-15,Week-42,Q4,2023,15410.0,0,3368,69,0.0,swipe,Bills,740.96,0,36,Female,2,Post-Graduate,Single,New York,no,yes,no,Businessman,36737,5,October
779858058,Blue,365,0,119,2023-10-15,Week-42,Q4,2023,2730.0,0,4530,72,0.0,swipe,Entertainment,317.1,0,39,Male,3,Post-Graduate,Married,Texas,no,no,yes,Selfemployeed,67076,5,October
779859558,Blue,95,1,70,2023-10-15,Week-42,Q4,2023,2452.0,1012,2398,29,0.413,swipe,Fuel,335.72,0,65,Female,1,Graduate,Married,Florida,yes,yes,no,Govt,26614,3,October
779862408,Blue,415,0,107,2023-10-15,Week-42,Q4,2023,6278.0,462,1087,33,0.074,swipe,Travel,217.4,0,44,Female,5,High School,Unknown,Florida,no,yes,no,Selfemployeed,5525,5,October
779863533,Blue,125,0,107,2023-10-15,Week-42,Q4,2023,5120.0,0,1680,32,0.0,swipe,Bills,470.4,0,45,Female,4,Uneducated,Single,Ohio,no,yes,no,Selfemployeed,14975,5,October
779866458,Blue,460,0,116,2023-10-15,Week-42,Q4,2023,2038.0,793,3513,67,0.389,swipe,Grocery,632.34,0,52,Female,0,Doctorate,Married,Texas,no,no,no,Businessman,38188,5,October
779870883,Blue,225,0,97,2023-10-15,Week-42,Q4,2023,4595.0,1781,3746,68,0.388,swipe,Entertainment,337.14,0,60,Female,1,Unknown,Single,California,no,no,no,Retirees,41396,4,October
779873508,Blue,480,0,93,2023-10-15,Week-42,Q4,2023,3132.0,1815,3607,60,0.58,swipe,Grocery,901.75,0,28,Female,0,Graduate,Single,Florida,no,yes,no,Blue-Collar,39321,5,October
779877858,Blue,390,0,61,2023-10-15,Week-42,Q4,2023,2081.0,1342,4428,80,0.645,online,Bills,398.52,0,59,Male,2,Graduate,Single,California,yes,yes,yes,Govt,61972,5,October
779882508,Blue,280,1,71,2023-10-15,Week-42,Q4,2023,7282.0,0,3364,69,0.0,swipe,Bills,538.24,0,52,Female,3,Unknown,Single,Florida,no,no,yes,White-Collar,36695,3,October
779883933,Blue,500,1,60,2023-10-15,Week-42,Q4,2023,8014.0,1402,1596,34,0.175,swipe,Bills,175.56,0,60,Female,1,Graduate,Married,New York,no,no,no,Selfemployeed,14975,5,October
779885358,Silver,200,0,88,2023-10-15,Week-42,Q4,2023,34516.0,2332,4587,82,0.068,swipe,Bills,550.44,0,51,Male,1,Graduate,Single,New York,no,yes,no,Retirees,69781,5,October
779888658,Blue,360,0,61,2023-10-15,Week-42,Q4,2023,17450.0,2193,1426,38,0.126,swipe,Bills,228.16,0,47,Female,4,Doctorate,Single,Texas,no,yes,no,Blue-Collar,13814,5,October
779890833,Blue,200,0,103,2023-10-15,Week-42,Q4,2023,1438.3,0,4866,65,0.0,swipe,Fuel,1167.84,0,50,Male,0,High School,Married,New York,yes,no,no,Blue-Collar,82193,4,October
779895108,Blue,300,1,94,2023-10-15,Week-42,Q4,2023,2718.0,2156,1711,36,0.793,swipe,Bills,256.65,0,63,Female,0,Graduate,Single,California,yes,no,no,Selfemployeed,14975,4,October
779900808,Blue,245,1,103,2023-10-15,Week-42,Q4,2023,21551.0,0,14950,94,0.0,chip,Bills,3139.5,0,41,Male,4,Unknown,Married,New York,yes,yes,no,Businessman,190888,3,October
779905008,Blue,110,1,120,2023-10-15,Week-42,Q4,2023,1779.0,0,2660,41,0.0,swipe,Travel,266.0,0,44,Female,3,High School,Single,New York,yes,no,no,Blue-Collar,31264,5,October
779906658,Blue,330,1,50,2023-10-15,Week-42,Q4,2023,18806.0,1192,3142,62,0.063,chip,Bills,251.36,0,43,Female,3,High School,Single,California,yes,no,no,Govt,35027,4,October
779912283,Blue,440,0,119,2023-10-15,Week-42,Q4,2023,9995.0,1713,1172,38,0.171,swipe,Bills,293.0,0,50,Female,4,Unknown,Single,Texas,yes,no,no,Selfemployeed,8250,5,October
779914383,Silver,375,0,150,2023-10-15,Week-42,Q4,2023,10488.0,1636,14719,116,0.156,chip,Food,2502.23,0,43,Female,3,Unknown,Single,California,no,yes,no,Businessman,181277,4,October
779916408,Blue,175,1,106,2023-10-15,Week-42,Q4,2023,1811.0,0,4934,70,0.0,swipe,Bills,789.44,0,44,Male,4,Graduate,Single,Connecticut,yes,yes,no,Govt,86402,4,October
779920533,Blue,430,0,68,2023-10-15,Week-42,Q4,2023,3784.0,2517,15199,96,0.665,chip,Food,1671.89,0,46,Female,3,Graduate,Married,California,no,yes,no,Businessman,205724,5,October
779922183,Blue,175,0,119,2023-10-15,Week-42,Q4,2023,2253.0,1981,4758,81,0.879,online,Food,808.86,0,44,Male,4,Uneducated,Married,Texas,no,yes,no,Selfemployeed,77006,4,October
779925033,Blue,125,0,98,2023-10-15,Week-42,Q4,2023,2997.0,1969,2807,60,0.657,swipe,Fuel,421.05,0,50,Female,2,High School,Married,Texas,yes,yes,no,Selfemployeed,32656,5,October
779926608,Blue,95,0,82,2023-10-15,Week-42,Q4,2023,1438.3,0,4697,82,0.0,chip,Bills,939.4,0,42,Male,1,Graduate,Single,New York,yes,yes,no,Businessman,74549,4,October
779931783,Blue,495,0,83,2023-10-15,Week-42,Q4,2023,34516.0,0,2213,47,0.0,swipe,Bills,464.73,0,35,Female,3,High School,Married,Florida,no,yes,no,Retirees,23582,5,October
779942808,Blue,200,1,80,2023-10-15,Week-42,Q4,2023,1438.3,0,4482,74,0.0,swipe,Food,358.56,0,40,Male,4,Unknown,Single,California,no,no,no,Blue-Collar,64706,4,October
779945508,Blue,125,1,81,2023-10-15,Week-42,Q4,2023,3510.0,1881,3808,81,0.536,chip,Grocery,723.52,0,39,Female,1,Graduate,Married,Florida,yes,no,no,Retirees,42518,5,October
779947908,Blue,355,0,74,2023-10-15,Week-42,Q4,2023,3296.0,1435,4327,66,0.435,swipe,Food,1081.75,0,42,Male,1,High School,Married,Florida,yes,yes,no,Govt,57886,4,October
779951058,Blue,360,0,85,2023-10-15,Week-42,Q4,2023,5122.0,1642,1908,39,0.321,swipe,Entertainment,419.76,0,48,Female,1,Doctorate,Married,New Jersey,yes,yes,no,Selfemployeed,18275,4,October
779954658,Blue,300,0,127,2023-10-15,Week-42,Q4,2023,34516.0,0,4714,82,0.0,chip,Bills,1319.92,0,54,Male,2,High School,Married,California,no,yes,no,Blue-Collar,75076,4,October
779956608,Blue,200,1,68,2023-10-15,Week-42,Q4,2023,20758.0,0,1555,32,0.0,swipe,Travel,357.65,0,54,Female,1,Graduate,Married,New York,yes,no,no,Selfemployeed,14975,4,October
779961408,Blue,430,0,97,2023-10-15,Week-42,Q4,2023,3382.0,1446,4854,74,0.428,swipe,Entertainment,533.94,0,54,Male,1,Uneducated,Married,New Jersey,no,no,no,Businessman,81381,4,October
779974758,Blue,325,0,43,2023-10-15,Week-42,Q4,2023,8706.0,868,3203,54,0.1,swipe,Entertainment,384.36,0,39,Female,1,Uneducated,Single,Florida,no,yes,no,Selfemployeed,35484,4,October
779978283,Blue,200,0,155,2023-10-15,Week-42,Q4,2023,5056.0,0,4428,78,0.0,online,Bills,752.76,0,46,Male,5,Uneducated,Single,Florida,yes,yes,yes,White-Collar,61957,3,October
779980758,Blue,245,0,117,2023-10-15,Week-42,Q4,2023,2467.0,1176,4744,73,0.477,swipe,Food,1233.44,0,42,Male,4,Doctorate,Single,Texas,yes,yes,yes,Selfemployeed,76502,4,October
779993208,Blue,150,0,99,2023-10-15,Week-42,Q4,2023,7049.0,0,1475,27,0.0,swipe,Entertainment,88.5,0,61,Male,1,Graduate,Single,Florida,yes,yes,yes,Selfemployeed,14975,5,October
779995833,Blue,270,0,64,2023-10-15,Week-42,Q4,2023,10177.0,1748,3557,64,0.172,swipe,Fuel,426.84,0,52,Female,3,Unknown,Married,California,no,no,no,White-Collar,38801,5,October
779998083,Blue,425,1,118,2023-10-15,Week-42,Q4,2023,6392.0,1429,4069,66,0.224,swipe,Entertainment,406.9,0,41,Female,2,Graduate,Married,Utah,no,no,no,Businessman,49384,5,October
780000258,Blue,395,1,115,2023-10-15,Week-42,Q4,2023,20912.0,0,4172,84,0.0,swipe,Entertainment,333.76,0,40,Male,3,Uneducated,Single,Florida,no,no,no,Govt,52542,5,October
780006783,Silver,415,1,113,2023-10-15,Week-42,Q4,2023,15809.0,0,3109,48,0.0,chip,Grocery,248.72,0,48,Female,3,Post-Graduate,Married,Texas,no,no,no,Govt,34809,4,October
780008358,Blue,365,0,82,2023-10-15,Week-42,Q4,2023,13172.0,0,2598,47,0.0,online,Bills,207.84,0,49,Female,3,Graduate,Unknown,California,yes,yes,yes,Govt,30427,4,October
780019908,Blue,430,1,95,2023-10-15,Week-42,Q4,2023,2172.0,644,4657,82,0.297,chip,Fuel,1071.11,0,47,Male,4,Graduate,Married,Florida,no,yes,no,Blue-Collar,72985,5,October
780025908,Silver,125,1,108,2023-10-15,Week-42,Q4,2023,10836.0,1932,1293,31,0.178,swipe,Bills,284.46,0,51,Female,3,Graduate,Married,New Jersey,no,no,no,Selfemployeed,11404,4,October
780032208,Blue,175,1,57,2023-10-15,Week-42,Q4,2023,14201.0,0,2223,47,0.0,online,Travel,222.3,0,44,Female,1,Unknown,Single,Michigan,no,no,no,Selfemployeed,23793,3,October
780034083,Blue,330,1,109,2023-10-15,Week-42,Q4,2023,2151.0,0,4604,86,0.0,chip,Food,1197.04,0,60,Male,1,Unknown,Single,Florida,no,no,no,Retirees,70573,3,October
780036483,Blue,245,1,103,2023-10-15,Week-42,Q4,2023,1690.0,1459,3928,69,0.863,chip,Bills,1139.12,0,45,Male,3,Uneducated,Married,New Jersey,no,no,no,Retirees,45455,4,October
780038058,Blue,300,1,102,2023-10-15,Week-42,Q4,2023,1556.0,0,2283,46,0.0,swipe,Grocery,251.13,0,27,Female,0,Uneducated,Single,Texas,yes,yes,no,Blue-Collar,24839,4,October
780040758,Blue,500,1,117,2023-10-15,Week-42,Q4,2023,2606.0,1818,1999,50,0.698,swipe,Grocery,579.71,0,36,Female,1,Uneducated,Unknown,New York,no,no,no,Selfemployeed,19946,4,October
780042633,Silver,370,0,94,2023-10-15,Week-42,Q4,2023,31718.0,0,7432,64,0.0,chip,Grocery,2080.96,0,37,Male,2,Graduate,Married,New York,yes,no,no,Blue-Collar,103621,4,October
780045708,Silver,420,0,68,2023-10-15,Week-42,Q4,2023,15104.0,1204,4259,79,0.08,swipe,Entertainment,851.8,0,52,Female,3,Unknown,Single,Texas,yes,no,yes,Blue-Collar,55634,5,October
780052008,Blue,245,1,69,2023-10-15,Week-42,Q4,2023,29898.0,1414,3883,68,0.047,swipe,Entertainment,931.92,0,47,Male,3,Doctorate,Single,New York,no,yes,no,White-Collar,44314,5,October
780054258,Blue,125,1,59,2023-10-15,Week-42,Q4,2023,7860.0,541,1367,35,0.069,swipe,Fuel,246.06,0,53,Female,2,High School,Married,California,yes,no,no,Blue-Collar,12559,4,October
780055308,Blue,190,1,115,2023-10-15,Week-42,Q4,2023,1438.3,0,4482,54,0.0,swipe,Bills,941.22,0,58,Male,1,High School,Married,California,yes,no,no,Businessman,64700,4,October
780056733,Blue,150,1,77,2023-10-15,Week-42,Q4,2023,8436.0,2517,2627,63,0.298,swipe,Fuel,551.67,0,53,Male,3,High School,Single,California,no,no,no,Blue-Collar,30974,3,October
780064983,Gold,345,0,77,2023-10-15,Week-42,Q4,2023,34516.0,942,7665,86,0.027,swipe,Bills,536.55,0,52,Male,2,Graduate,Single,New York,no,no,no,White-Collar,105980,5,October
780067158,Blue,425,1,104,2023-10-15,Week-42,Q4,2023,1746.0,1107,1907,47,0.634,chip,Food,209.77,0,48,Female,2,High School,Single,Florida,no,no,no,Blue-Collar,18256,4,October
780068283,Blue,125,1,94,2023-10-15,Week-42,Q4,2023,1891.0,922,3822,69,0.488,chip,Fuel,1031.94,0,54,Female,4,Graduate,Unknown,South Carolina,no,yes,no,Businessman,42888,5,October
780070833,Blue,150,1,62,2023-10-15,Week-42,Q4,2023,3034.0,2517,1617,29,0.83,swipe,Bills,323.4,0,55,Female,3,Uneducated,Single,Texas,no,no,yes,Selfemployeed,14975,4,October
780073158,Blue,455,1,93,2023-10-15,Week-42,Q4,2023,3790.0,1149,4455,85,0.303,swipe,Bills,445.5,0,51,Male,0,Doctorate,Single,Texas,yes,no,no,Blue-Collar,63381,4,October
780074733,Blue,290,0,172,2023-10-15,Week-42,Q4,2023,1840.0,1565,4518,72,0.851,swipe,Fuel,361.44,0,42,Male,5,Uneducated,Single,New York,no,yes,no,Retirees,66445,5,October
780076833,Blue,300,1,165,2023-10-15,Week-42,Q4,2023,8315.0,1008,4088,66,0.121,swipe,Bills,490.56,0,40,Male,5,Graduate,Single,Texas,no,yes,no,Businessman,49985,5,October
780078333,Blue,190,0,147,2023-10-15,Week-42,Q4,2023,5887.0,659,1193,26,0.112,swipe,Fuel,83.51,0,36,Female,3,High School,Married,Texas,no,no,no,Selfemployeed,8250,5,October
780079833,Gold,450,0,83,2023-10-15,Week-42,Q4,2023,5479.0,1183,14728,126,0.216,chip,Travel,883.68,0,44,Male,4,High School,Single,New York,no,no,no,Businessman,181779,5,October
780086658,Blue,250,1,105,2023-10-15,Week-42,Q4,2023,18229.0,0,2060,39,0.0,chip,Bills,309.0,0,65,Female,0,Post-Graduate,Married,Texas,no,yes,no,Govt,20919,4,October
780089658,Blue,355,0,80,2023-10-15,Week-42,Q4,2023,7381.0,1608,5638,86,0.218,swipe,Fuel,1353.12,0,49,Male,3,Unknown,Married,New York,no,yes,yes,Govt,100384,5,October
780094008,Blue,150,1,89,2023-10-15,Week-42,Q4,2023,12875.0,1119,1624,40,0.087,swipe,Bills,324.8,0,47,Female,1,High School,Single,New York,yes,no,no,Selfemployeed,14975,5,October
780095808,Blue,415,0,97,2023-10-15,Week-42,Q4,2023,2588.0,1669,1053,31,0.645,swipe,Fuel,147.42,0,26,Female,0,High School,Single,Florida,yes,yes,yes,Selfemployeed,5525,4,October
780097533,Blue,335,0,81,2023-10-15,Week-42,Q4,2023,10292.0,0,15148,111,0.0,chip,Bills,2272.2,0,51,Female,4,Uneducated,Single,Florida,no,no,no,Businessman,202227,4,October
780100533,Blue,125,0,89,2023-10-15,Week-42,Q4,2023,26303.0,2376,3586,67,0.09,chip,Entertainment,1004.08,0,45,Female,2,Uneducated,Single,California,no,yes,no,White-Collar,39109,4,October
780105483,Blue,290,1,91,2023-10-15,Week-42,Q4,2023,1697.0,377,2799,49,0.222,swipe,Bills,307.89,0,65,Female,0,Unknown,Single,California,no,no,no,Govt,32561,4,October
780106908,Blue,150,1,113,2023-10-15,Week-42,Q4,2023,8154.0,996,1379,26,0.122,swipe,Bills,82.74,0,42,Male,3,Uneducated,Unknown,New Jersey,no,no,no,Selfemployeed,12886,3,October
780108408,Blue,125,0,93,2023-10-15,Week-42,Q4,2023,34516.0,1369,7745,82,0.04,online,Bills,1781.35,0,46,Male,3,Doctorate,Married,California,no,yes,no,White-Collar,107540,4,October
780114558,Blue,300,0,118,2023-10-15,Week-42,Q4,2023,3968.0,2264,12535,118,0.571,swipe,Fuel,1128.15,0,47,Male,4,Post-Graduate,Married,California,no,yes,no,Businessman,119765,4,October
780118158,Gold,450,1,68,2023-10-15,Week-42,Q4,2023,3585.0,2420,15656,124,0.675,chip,Travel,3444.32,0,58,Female,3,High School,Married,New York,no,yes,no,Businessman,220908,4,October
780126033,Blue,365,0,92,2023-10-15,Week-42,Q4,2023,12914.0,1227,2082,54,0.095,online,Fuel,478.86,0,35,Female,4,Graduate,Married,Texas,yes,yes,yes,White-Collar,21262,5,October
780143283,Blue,245,1,83,2023-10-15,Week-42,Q4,2023,2701.0,2498,2678,37,0.925,online,Entertainment,401.7,0,49,Female,1,Graduate,Single,California,yes,yes,no,Businessman,31389,4,October
780146658,Blue,200,1,88,2023-10-15,Week-42,Q4,2023,3795.0,2517,1633,32,0.663,chip,Entertainment,212.29,0,46,Female,2,Post-Graduate,Single,New York,no,yes,yes,Selfemployeed,14975,4,October
780168333,Blue,450,0,57,2023-10-15,Week-42,Q4,2023,26548.0,1829,3450,83,0.069,chip,Grocery,483.0,0,45,Female,5,Graduate,Married,California,no,yes,no,White-Collar,37550,4,October
780180033,Blue,480,1,102,2023-10-15,Week-42,Q4,2023,1438.3,0,4397,86,0.0,swipe,Fuel,263.82,0,38,Male,1,High School,Single,Texas,yes,no,yes,White-Collar,60211,4,October
780197133,Blue,250,1,84,2023-10-15,Week-42,Q4,2023,13919.0,1266,3699,67,0.091,swipe,Bills,554.85,0,41,Female,3,Uneducated,Married,Texas,no,no,no,Businessman,40663,4,October
780198258,Blue,345,1,78,2023-10-15,Week-42,Q4,2023,7793.0,1705,1099,39,0.219,online,Fuel,252.77,0,39,Female,3,Uneducated,Single,Texas,yes,no,no,Selfemployeed,6550,5,October
780199233,Blue,300,0,86,2023-10-15,Week-42,Q4,2023,14914.0,1102,4478,87,0.074,chip,Entertainment,806.04,0,50,Male,2,Unknown,Married,New Jersey,no,yes,no,Govt,64465,5,October
780200208,Blue,450,0,117,2023-10-15,Week-42,Q4,2023,11135.0,1563,8777,112,0.14,swipe,Bills,789.93,0,39,Male,4,Post-Graduate,Single,Texas,yes,yes,yes,Blue-Collar,116816,5,October
780201633,Blue,250,1,92,2023-10-15,Week-42,Q4,2023,5655.0,1154,2189,51,0.204,chip,Entertainment,240.79,0,43,Female,4,Graduate,Single,Texas,yes,no,no,Retirees,23248,5,October
780202908,Blue,470,1,76,2023-10-15,Week-42,Q4,2023,6853.0,1480,2833,70,0.216,swipe,Bills,424.95,0,45,Female,2,Uneducated,Married,California,no,yes,no,White-Collar,32824,4,October
780203883,Blue,390,0,91,2023-10-15,Week-42,Q4,2023,5738.0,0,4375,73,0.0,chip,Fuel,743.75,0,52,Male,2,Graduate,Single,California,no,no,no,Retirees,59480,3,October
